,article_id,product_type_name,colour_group_name
38636,787481001,Trousers,Dark Grey
38637,787481002,Trousers,Black
38638,787481005,Trousers,Dark Blue
38639,787481006,Trousers,White
38640,787481007,Trousers,Off White
38641,787481008,Trousers,Light Blue
38642,787481009,Trousers,Dark Blue
38643,787481014,Trousers,Dark Blue
38644,787498001,Shirt,Dark Blue
38645,787521001,Dress,Black
38646,787521002,Dress,Light Beige
38647,787521003,Dress,Off White
38648,787523001,Cap/peaked,Dark Grey
38649,787530001,Dress,Blue
38650,787558001,Top,Pink
38651,787558002,Top,Black
38652,787559001,Skirt,Dark Blue
38653,787559002,Skirt,Light Beige
38654,787561001,Top,Black
38655,787610003,Dress,Light Beige
38656,787641001,Dress,Dark Blue
38657,787648001,Scarf,Beige
38658,787648005,Scarf,Light Blue
38659,787654001,Underwear set,Grey
38660,787654002,Underwear set,Light Pink
38661,787654003,Underwear set,Black
38662,787656001,Earring,Gold
38663,787660001,Sweater,Dark Blue
38664,787660002,Sweater,Light Beige
38665,787677001,Boots,Black
38666,787684001,Blouse,Dark Blue
38667,787684004,Blouse,Light Beige
38668,787694001,Pyjama set,Off White
38669,787696001,Dress,Dark Beige
38670,787696002,Dress,Dark Green
38671,787696003,Dress,Dark Green
38672,787696004,Dress,Black
38673,787696005,Dress,Yellow
38674,787696006,Dress,Dark Turquoise
38675,787696007,Dress,Black
38676,787696008,Dress,Red
38677,787711001,Blouse,White
38678,787711003,Blouse,Light Yellow
38679,787711004,Blouse,Black
38680,787731001,Cardigan,White
38681,787731002,Cardigan,Blue
38682,787736002,Wallet,Dark Orange
38683,787736003,Wallet,Light Orange
38684,787741001,Wallet,Silver
38685,787758002,Sweater,Black
38686,787782001,Sweater,Dark Blue
38687,787785006,Shirt,Light Beige
38688,787785009,Shirt,Green
38689,787785010,Shirt,Black
38690,787788001,Sweater,Dark Grey
38691,787849003,Trousers,Yellowish Brown
38692,787849004,Trousers,Black
38693,787853004,Swimsuit,White
38694,787853005,Swimsuit,Black
38695,787853006,Swimsuit,Other Red
38696,787863002,Bikini top,Off White
38697,787864002,Swimwear bottom,Off White
38698,787880001,Blazer,Dark Red
38699,787880003,Blazer,Grey
38700,787880005,Blazer,Black
38701,787883001,Blazer,Beige
38702,787883002,Blazer,Off White
38703,787884003,Blazer,Light Beige
38704,787884004,Blazer,Greenish Khaki
38705,787894001,Blazer,Black
38706,787925001,Trousers,Black
38707,787934001,Sweater,White
38708,787946002,Vest top,Black
38709,787946003,Vest top,Light Beige
38710,787948001,Sweater,Dark Beige
38711,787948003,Sweater,Grey
38712,787948004,Sweater,Black
38713,787952001,Trousers,Black
38714,787959001,Trousers,Black
38715,787965001,Sweater,Dark Blue
38716,787976001,Cardigan,Dark Blue
38717,787977001,Cardigan,Green
38718,787977002,Cardigan,Orange
38719,787987001,Jumpsuit/Playsuit,Black
38720,787989001,Jumpsuit/Playsuit,Black
38721,788002001,Trousers,Green
38722,788006001,Dress,Black
38723,788006002,Dress,Dark Red
38724,788067001,Hoodie,Black
38725,788067002,Hoodie,Greenish Khaki
38726,788091002,Sweater,Grey
38727,788093001,Dress,White
38728,788093002,Dress,Black
38729,788093003,Dress,Light Beige
38730,788106003,Dress,Black
38731,788106005,Dress,Dark Blue
38732,788107002,Dress,White
38733,788107003,Dress,Black
38734,788107006,Dress,Black
38735,788107007,Dress,Blue
38736,788115001,Dress,Dark Red
38737,788125001,Belt,Black
38738,788139001,Trousers,Dark Blue
38739,788142001,Hoodie,White
38740,788142003,Hoodie,Black
38741,788170001,Jacket,Black
38742,788170003,Jacket,Greenish Khaki
38743,788172001,Coat,Dark Beige
38744,788172002,Coat,Black
38745,788172003,Coat,Dark Grey
38746,788176001,Dress,Black
38747,788176002,Dress,Black
38748,788176003,Dress,Dark Green
38749,788176004,Dress,Light Beige
38750,788176005,Dress,Off White
38751,788177001,Bra,Black
38752,788178001,Dress,Off White
38753,788203001,Earring,Off White
38754,788216003,Vest top,Other Blue
38755,788217001,Sweater,Grey
38756,788219002,Sweater,Light Pink
38757,788223001,Sweater,Grey
38758,788225001,Cardigan,Light Pink
38759,788225003,Cardigan,Dark Red
38760,788237001,Sweater,Light Purple
38761,788242001,Dress,Black
38762,788247001,Dress,Light Beige
38763,788248001,Cardigan,Beige
38764,788248003,Cardigan,Black
38765,788261001,Vest top,Black
38766,788261004,Vest top,White
38767,788264001,Sweater,Light Grey
38768,788281001,Coat,Black
38769,788281002,Coat,Dark Blue
38770,788298001,Dress,Black
38771,788301001,Coat,Black
38772,788301002,Coat,Dark Beige
38773,788319004,Dress,Dark Orange
38774,788323003,Dress,Black
38775,788323004,Dress,Other Red
38776,788323006,Dress,Light Beige
38777,788324001,Dress,Black
38778,788324008,Dress,Yellow
38779,788324009,Dress,Other Red
38780,788326001,Sweater,Orange
38781,788326002,Sweater,Other Pink
38782,788326003,Sweater,Black
38783,788326004,Sweater,Off White
38784,788327002,Sweater,Other Blue
38785,788327004,Sweater,Off White
38786,788328001,Sweater,Black
38787,788328003,Sweater,Off White
38788,788328005,Sweater,Green
38789,788328006,Sweater,Light Blue
38790,788383001,Skirt,Dark Blue
38791,788429001,Night gown,Grey
38792,788429004,Night gown,Light Pink
38793,788455001,Sweater,Dark Grey
38794,788455002,Sweater,Off White
38795,788455003,Sweater,Red
38796,788455007,Sweater,Greenish Khaki
38797,788455008,Sweater,Beige
38798,788455009,Sweater,Black
38799,788463001,Vest top,Pink
38800,788463002,Vest top,Grey
38801,788463003,Vest top,Light Beige
38802,788464001,Dress,Dark Red
38803,788489001,Sweater,Light Beige
38804,788489002,Sweater,Pink
38805,788489003,Sweater,Greenish Khaki
38806,788511001,Sweater,Dark Red
38807,788517001,Sweater,Dark Beige
38808,788527001,Dress,White
38809,788535001,Coat,Black
38810,788547001,Vest top,White
38811,788548001,Bag,Dark Green
38812,788574001,Trousers,Black
38813,788575001,Trousers,Light Blue
38814,788575002,Trousers,Dark Grey
38815,788575003,Trousers,Light Blue
38816,788575004,Trousers,Dark Blue
38817,788576001,Trousers,Light Blue
38818,788578001,Trousers,Blue
38819,788580001,Blouse,White
38820,788589001,Top,Grey
38821,788595001,Dress,Black
38822,788606001,Dress,Dark Red
38823,788627001,T-shirt,Off White
38824,788627002,T-shirt,Light Grey
38825,788627003,T-shirt,Light Yellow
38826,788632001,Sweater,Dark Grey
38827,788632002,Sweater,Dark Beige
38828,788632003,Sweater,Red
38829,788632004,Sweater,Beige
38830,788632005,Sweater,Pink
38831,788632006,Sweater,Beige
38832,788632007,Sweater,Greenish Khaki
38833,788632009,Sweater,Yellow
38834,788633001,Sweater,Off White
38835,788647002,Blouse,Dark Red
38836,788647004,Blouse,Dark Blue
38837,788651001,Sweater,Dark Turquoise
38838,788651002,Sweater,Off White
38839,788667003,Skirt,Turquoise
38840,788687001,Dress,Light Beige
38841,788687002,Dress,Light Beige
38842,788688001,Jumpsuit/Playsuit,Dark Green
38843,788688002,Jumpsuit/Playsuit,Black
38844,788689001,Sneakers,White
38845,788692001,Dress,Off White
38846,788694001,Dress,Light Blue
38847,788696003,Cap/peaked,Black
38848,788720001,Blouse,Blue
38849,788739001,Sweater,Yellow
38850,788754001,Leggings/Tights,Light Beige
38851,788754002,Leggings/Tights,Black
38852,788768001,Top,Black
38853,788768002,Top,Dark Red
38854,788843002,Top,Black
38855,788844001,Underwear body,Black
38856,788846001,Dress,Dark Green
38857,788846004,Dress,Black
38858,788846008,Dress,Dark Beige
38859,788846010,Dress,Black
38860,788846012,Dress,Light Beige
38861,788903001,Hat/beanie,Orange
38862,788903002,Hat/beanie,Dark Grey
38863,788928001,Dress,Dark Pink
38864,788946001,Trousers,Black
38865,788950002,Dress,Black
38866,789010001,Hair/alice band,Black
38867,789012001,Hair/alice band,Black
38868,789023001,Bra,Black
38869,789028001,Underwear bottom,Black
38870,789028003,Underwear bottom,Dark Red
38871,789049001,Cardigan,Black
38872,789049005,Cardigan,Light Beige
38873,789049007,Cardigan,Light Green
38874,789051001,Hair/alice band,Black
38875,789060001,Sweater,Dark Turquoise
38876,789060004,Sweater,Black
38877,789060007,Sweater,Green
38878,789078001,Bodysuit,Light Orange
38879,789081001,Bodysuit,Dark Turquoise
38880,789081002,Bodysuit,Dark Red
38881,789081003,Bodysuit,Black
38882,789087001,Sweater,Black
38883,789087002,Sweater,Light Green
38884,789094001,Dress,Black
38885,789094002,Dress,Red
38886,789101001,Other shoe,Black
38887,789105002,Sweater,White
38888,789119002,Coat,Dark Grey
38889,789124001,Vest top,Black
38890,789124002,Vest top,White
38891,789139001,Scarf,Black
38892,789139002,Scarf,Dark Yellow
38893,789147002,Dress,Black
38894,789147004,Dress,Dark Red
38895,789147006,Dress,Black
38896,789147008,Dress,Dark Orange
38897,789150001,Dress,Beige
38898,789158002,Scarf,Yellowish Brown
38899,789158005,Scarf,Dark Red
38900,789216001,Pumps,Black
38901,789216002,Pumps,Dark Red
38902,789225001,Skirt,Beige
38903,789225002,Skirt,Black
38904,789235001,Boots,Black
38905,789245001,Hoodie,Black
38906,789247003,Trousers,Dark Blue
38907,789254001,Top,White
38908,789261001,Jacket,Black
38909,789262001,Underwear set,Black
38910,789263001,Hoodie,Dark Pink
38911,789295003,Vest top,Pink
38912,789301001,Blouse,Beige
38913,789301002,Blouse,Light Beige
38914,789303001,Blouse,Beige
38915,789303002,Blouse,Dark Green
38916,789303003,Blouse,Light Beige
38917,789304001,Blouse,Yellowish Brown
38918,789304003,Blouse,Greenish Khaki
38919,789304005,Blouse,Yellow
38920,789309001,Blouse,Beige
38921,789309002,Blouse,Black
38922,789309003,Blouse,Light Beige
38923,789309005,Blouse,Red
38924,789326001,Skirt,Black
38925,789331001,Blouse,Light Beige
38926,789331003,Blouse,Dark Green
38927,789353001,Jacket,Dark Red
38928,789359002,Dress,Black
38929,789361001,Dress,Dark Beige
38930,789362001,Dress,Black
38931,789363001,Dress,Yellow
38932,789367001,Skirt,Black
38933,789370001,Trousers,Dark Beige
38934,789374001,Trousers,Black
38935,789377001,Trousers,Black
38936,789379001,Blouse,White
38937,789379002,Blouse,Black
38938,789382003,Shirt,Dark Beige
38939,789384002,Shirt,Light Beige
38940,789387001,Dress,Light Yellow
38941,789388001,Top,Light Grey
38942,789389001,Top,Black
38943,789390001,Top,Light Beige
38944,789390003,Top,Yellow
38945,789391001,Top,Silver
38946,789392001,Top,Light Grey
38947,789393003,T-shirt,Light Beige
38948,789394002,Sweater,Yellow
38949,789395001,Sweater,Light Beige
38950,789397004,Sweater,Dark Red
38951,789399001,Sweater,Yellow
38952,789399002,Sweater,Dark Blue
38953,789403001,Pyjama set,Light Pink
38954,789407001,Blazer,Dark Blue
38955,789407002,Blazer,Black
38956,789407003,Blazer,Dark Blue
38957,789407004,Blazer,Dark Blue
38958,789417002,Skirt,Black
38959,789425001,Bodysuit,Black
38960,789425002,Bodysuit,Dark Pink
38961,789473001,Underwear set,Grey
38962,789575001,Dress,White
38963,789578001,Garment Set,Black
38964,789606012,Sweater,Grey
38965,789622001,Trousers,Black
38966,789622002,Trousers,Dark Blue
38967,789622003,Trousers,Black
38968,789629001,Trousers,Yellowish Brown
38969,789629002,Trousers,Black
38970,789629003,Trousers,Red
38971,789667001,Flat shoe,Black
38972,789668001,Flat shoe,White
38973,789668002,Flat shoe,Dark Beige
38974,789674001,Sneakers,Beige
38975,789674004,Sneakers,Black
38976,789674005,Sneakers,Dark Beige
38977,789681001,Pumps,Black
38978,789689001,Boots,Dark Beige
38979,789689004,Boots,Black
38980,789690001,Boots,Black
38981,789690004,Boots,Beige
38982,789701001,Bootie,Black
38983,789721001,Ballerinas,Black
38984,789729001,Boots,Black
38985,789734002,Boots,Turquoise
38986,789734003,Boots,Yellowish Brown
38987,789746001,Sweater,White
38988,789769001,Shirt,White
38989,789770001,Hoodie,Light Pink
38990,789770006,Hoodie,Black
38991,789770007,Hoodie,Off White
38992,789770008,Hoodie,Yellow
38993,789772001,Shirt,White
38994,789772003,Shirt,Black
38995,789772004,Shirt,Light Blue
38996,789780001,Sweater,Dark Blue
38997,789780002,Sweater,Grey
38998,789780003,Sweater,Dark Blue
38999,789780005,Sweater,Yellow
39000,789808001,Sweater,Off White
39001,789808002,Sweater,Grey
39002,789808003,Sweater,Light Orange
39003,789843001,Bracelet,Yellowish Brown
39004,789852001,Vest top,Off White
39005,789872001,Jacket,Light Beige
39006,789872002,Jacket,Greenish Khaki
39007,789889001,T-shirt,Light Pink
39008,789909001,Dress,Black
39009,789921001,Sweater,Black
39010,789921002,Sweater,Pink
39011,789921003,Sweater,Orange
39012,789963002,Dress,Black
39013,790006001,Jacket,Black
39014,790006002,Jacket,Green
39015,790006003,Jacket,Beige
39016,790008001,Bikini top,Black
39017,790034001,Blouse,Red
39018,790034002,Blouse,Black
39019,790051001,T-shirt,Black
39020,790057001,Trousers,Light Beige
39021,790063001,Dress,Dark Green
39022,790096001,Top,Black
39023,790096002,Top,White
39024,790096003,Top,Yellow
39025,790096004,Top,Light Yellow
39026,790101001,Dress,Black
39027,790101002,Dress,Beige
39028,790101003,Dress,Red
39029,790113001,Pyjama set,White
39030,790119001,Trousers,Beige
39031,790132001,Pyjama set,Grey
39032,790132002,Pyjama set,Black
39033,790160003,Blouse,White
39034,790160005,Blouse,Off White
39035,790160006,Blouse,Other Blue
39036,790167001,Blouse,White
39037,790167002,Blouse,Black
39038,790167004,Blouse,Light Beige
39039,790216001,Dress,Black
39040,790216003,Dress,Light Beige
39041,790247005,T-shirt,Grey
39042,790269001,Trousers,Light Beige
39043,790270001,Sweater,Light Beige
39044,790299002,Blouse,Light Turquoise
39045,790315001,Dress,Dark Red
39046,790315002,Dress,Black
39047,790340002,Sneakers,Silver
39048,790350001,Bodysuit,Black
39049,790365001,Leggings/Tights,Black
39050,790368001,Trousers,Black
39051,790368002,Trousers,Yellowish Brown
39052,790368004,Trousers,Dark Green
39053,790368005,Trousers,Dark Green
39054,790368006,Trousers,Black
39055,790368009,Trousers,Dark Red
39056,790374001,Trousers,Light Beige
39057,790376001,Jumpsuit/Playsuit,Light Beige
39058,790383001,Pyjama bottom,Light Grey
39059,790383003,Pyjama bottom,Pink
39060,790383006,Pyjama bottom,Dark Blue
39061,790383007,Pyjama bottom,Dark Grey
39062,790448001,Vest top,Black
39063,790448002,Vest top,Dark Red
39064,790448003,Vest top,Light Beige
39065,790450001,Blouse,White
39066,790494002,Leggings/Tights,Black
39067,790502001,Top,Black
39068,790502002,Top,Dark Red
39069,790504001,Skirt,Black
39070,790505001,Dress,Dark Turquoise
39071,790505003,Dress,Black
39072,790505004,Dress,Dark Green
39073,790505006,Dress,Pink
39074,790505007,Dress,Beige
39075,790519002,Other accessories,Dark Green
39076,790542001,Boots,Black
39077,790564001,Trousers,Black
39078,790564002,Trousers,Beige
39079,790564005,Trousers,Red
39080,790602001,T-shirt,Black
39081,790612001,Boots,Black
39082,790613001,Trousers,Blue
39083,790635001,Skirt,Dark Red
39084,790635002,Skirt,Dark Red
39085,790643001,Sweater,Black
39086,790644001,Sweater,Black
39087,790645001,Sweater,Black
39088,790645005,Sweater,Light Beige
39089,790645006,Sweater,Light Green
39090,790645007,Sweater,Dark Red
39091,790650001,Dress,Black
39092,790651001,Sweater,Black
39093,790651002,Sweater,Grey
39094,790651003,Sweater,Dark Red
39095,790663002,Skirt,Black
39096,790663003,Skirt,Light Beige
39097,790663007,Skirt,Orange
39098,790666001,Trousers,Light Beige
39099,790686001,T-shirt,Black
39100,790686003,T-shirt,White
39101,790686005,T-shirt,Greenish Khaki
39102,790686006,T-shirt,Light Pink
39103,790716001,Bra,Black
39104,790728001,Dress,Yellow
39105,790728004,Dress,Dark Grey
39106,790728007,Dress,Greenish Khaki
39107,790732002,Blouse,Light Yellow
39108,790749002,Jumpsuit/Playsuit,Black
39109,790786001,Blouse,Light Beige
39110,790786002,Blouse,Dark Orange
39111,790791001,Blouse,Yellowish Brown
39112,790791002,Blouse,Dark Turquoise
39113,790791003,Blouse,Off White
39114,790791004,Blouse,Dark Green
39115,790791005,Blouse,Beige
39116,790791007,Blouse,Light Pink
39117,790791008,Blouse,Green
39118,790820001,Jacket,Black
39119,790820004,Hoodie,Dark Blue
39120,790821001,Leggings/Tights,Dark Grey
39121,790831001,Necklace,White
39122,790869001,Other accessories,Black
39123,790880001,Shirt,Black
39124,790880002,Shirt,Light Beige
39125,790897001,Hat/beanie,Dark Grey
39126,790904001,Trousers,Dark Grey
39127,790904002,Trousers,Black
39128,790904003,Trousers,Greenish Khaki
39129,790904006,Trousers,Greenish Khaki
39130,790904007,Trousers,Beige
39131,790907001,Jacket,Beige
39132,790918001,T-shirt,Black
39133,790929001,Sweater,Black
39134,790968001,Dress,Black
39135,790973001,T-shirt,White
39136,790976002,Dress,Black
39137,790976003,Dress,Pink
39138,790976006,Dress,Light Beige
39139,791018001,Hoodie,Red
39140,791018002,Hoodie,Black
39141,791033001,Jacket,Black
39142,791033003,Hoodie,Light Pink
39143,791033006,Hoodie,Light Green
39144,791033010,Jacket,Purple
39145,791120001,Top,Black
39146,791120002,Top,Black
39147,791122001,Skirt,Black
39148,791131001,Skirt,Dark Turquoise
39149,791132001,Sweater,Black
39150,791132002,Sweater,Light Orange
39151,791142001,Dress,Dark Red
39152,791144002,Sweater,White
39153,791144003,Sweater,Light Pink
39154,791152003,Top,Dark Green
39155,791202001,Trousers,Black
39156,791215001,Pumps,Black
39157,791215003,Pumps,Light Beige
39158,791223001,Trousers,Blue
39159,791223006,Trousers,Light Beige
39160,791223007,Trousers,Light Red
39161,791224001,Trousers,Dark Beige
39162,791288001,Slippers,Dark Grey
39163,791293001,Skirt,Yellowish Brown
39164,791293002,Skirt,Black
